timestamp_us,lin_m,lin_b
1777478580978459,323054.9175858469,-9257.377836421874
1777478580988458,297374.96579335624,-9683.3469086729
1777478580998462,290854.7536683714,-10104.751526635197
1777478581008462,352911.491794992,-10572.731877590812
1777478581018462,322296.5590209128,-11137.447496573703
1777478581028461,337565.4407631389,-11729.143751047635
1777478581038462,363106.90304975957,-12249.72936761227
1777478581048459,392598.42939915054,-12688.876402058291
1777478581058461,380409.7968787711,-13120.069597640635
1777478581068457,389665.55803541973,-13490.573830484298
1777478581078461,413418.80721749424,-13876.452605106191
1777478581088462,427683.2457009813,-14235.462394411481
1777478581098462,401180.93280398083,-14609.742787428911
1777478581108461,452761.4761166363,-14831.590769323167
1777478581118457,394591.92487898335,-15175.124722124729
1777478581128458,425708.2849813324,-15372.639417718077
1777478581138458,458973.57595131925,-15539.187536713867
1777478581148445,465498.0736255943,-15705.006263811134
1777478581158456,327597.19030807517,-15776.811097730239
1777478581168453,404657.27430550876,-15668.388366495612
1777478581178459,472967.23590622726,-15569.755417775408
1777478581188450,450691.66977743915,-15457.730561465403
1777478581198458,493696.1984038602,-15313.341837623404
1777478581208461,496758.2440906627,-15187.882067418643
1777478581218462,472128.1355406262,-14971.208871683331
1777478581228459,511918.510087978,-14708.238283159666
1777478581238458,513984.5657544034,-14533.819809889197
1777478581248450,437141.9520181326,-14319.459073827124
1777478581258460,465012.0106680294,-13962.110178837742
1777478581268461,409895.9329454933,-13635.069258048894
1777478581278460,391309.41849653586,-13210.61622876518
1777478581288462,415806.1813524506,-12677.373148621366
1777478581298462,350036.92623145384,-12183.503110033394
1777478581308462,360286.71253780264,-11656.180859976028
1777478581318456,344422.4837184143,-11040.635925980168
1777478581328462,338751.78804772685,-10395.367142882555
1777478581338461,312845.4954025658,-9792.723286122793
1777478581348461,271541.0314102149,-9145.73504469532
1777478581358461,231999.54085407243,-8288.821934521126
1777478581368462,233499.42760489217,-7328.920511134056
1777478581378461,196525.8664960662,-6154.125529793347
1777478581388460,161623.09436177785,-4936.50003583189
1777478581398462,123675.61532595658,-3739.5301530550814
1777478581408462,90951.36753556179,-2595.4963551027217
1777478581418461,67153.82886331085,-1546.3141331874026
1777478581428462,44908.283422140215,-674.4164970274863
1777478581438462,17598.061710631442,301.598927986144
1777478581448462,-4393.641008260002,877.9508730897121
1777478581458461,-18583.591847110165,1700.646370447799
1777478581468451,-46849.33283377053,1996.1958628552493
1777478581478458,-46808.77514378512,2408.9940636721763
1777478581488443,-63403.32385867283,2539.1421129393675
1777478581498459,-89422.8409674039,2338.534158314293
1777478581508450,-45863.29708275249,2853.720338504182
1777478581518460,-44367.08404222258,2467.393195367131
1777478581528460,-31756.583905567823,2099.737847476862
1777478581538448,-30884.766197656947,1719.2284244180469
1777478581548461,-28553.050251357312,1482.708109225897
1777478581558458,-19812.286569935655,1292.6841048594654
1777478581568458,-16966.44244445787,1063.4183324495198
1777478581578462,-13145.775715923279,871.5999589819138
1777478581588456,-8891.003065691055,700.9899032095893
1777478581598441,-5752.039628564416,544.1033257767841
1777478581608455,-1124.2827111557901,424.149876729887
1777478581618456,3136.4633807938476,263.8236629394942
1777478581628459,9832.98553509309,53.3704299711016
1777478581638460,16663.661072339775,-229.4847413603589
1777478581648460,31647.132180829838,-614.3731408781788
1777478581658462,35131.15335267897,-879.7411525020057
1777478581668455,54126.08915253869,-1227.2329276544995
1777478581678459,58936.73437775241,-1551.7257078943912
1777478581688459,66169.15410170784,-1968.1940507607803
1777478581698458,88910.18327600426,-2406.222871905815
1777478581708461,92821.89282381942,-2758.7622827754153
1777478581718462,106872.85899341543,-3203.8192431393354
1777478581728462,124219.76894544283,-3614.3918890100213
1777478581738462,142710.76594380004,-4043.792966085289
1777478581748457,153889.84947447246,-4432.688440420903
1777478581758462,161336.29029204935,-4959.460821845548
1777478581768462,179557.37635656624,-5687.570590135083
1777478581778462,184543.8629437069,-6575.806357109674
1777478581788462,226405.77248128367,-7432.915936415866
1777478581798461,248896.59624952864,-8110.832246755996
1777478581808462,256051.80010550085,-8719.205708190382
1777478581818460,278250.24535101134,-9273.714366017051
1777478581828461,282224.507349478,-9813.83669792398
1777478581838462,320957.24869819306,-10258.883879951281
1777478581848461,342008.2406887506,-10784.040612240626
1777478581858462,353702.8100682426,-11254.043919825865
1777478581868461,333338.65126360144,-11722.088506670187
1777478581878460,384291.03988154116,-12122.352716899251
1777478581888460,403405.97475222655,-12520.927299266159
1777478581898457,441857.48582850886,-12880.72964372114
1777478581908458,437764.31830736244,-13221.705461719068
1777478581918455,382979.3943438629,-13577.990421553386
1777478581928457,439743.12231604627,-13890.28400708094
1777478581938459,418196.31733077066,-14176.005069706745
1777478581948454,355214.1322736655,-14490.306532984167
1777478581958459,428822.45046971994,-14748.26536482274
1777478581968456,428568.7243302515,-14978.451082892872
1777478581978461,482565.6659030169,-15238.911332599459
1777478581988462,422041.23131127615,-15526.467700509222
1777478581998460,454814.9721198435,-15784.721417423496
1777478582008462,427090.0092591605,-16028.218841880973
1777478582018425,424548.88750489446,-16195.735037401466
1777478582028450,430319.3502422018,-16248.101077924584
1777478582038444,410758.02474029816,-16037.6704110336
1777478582048458,489404.6602115109,-15858.987231710593
1777478582058459,506646.46927850496,-15727.00230362194
1777478582068462,579498.1942120933,-15469.429022013457
1777478582078457,530332.5240421954,-15352.528621362806
1777478582088457,456363.3402463458,-15127.752617440596
1777478582098446,405744.88850962935,-14833.633454997329
1777478582108459,415865.7330591493,-14311.432754586045
1777478582118462,377019.32781597023,-13861.774901018665
1777478582128459,394502.5099439392,-13292.132521524372
1777478582138462,393315.04070690204,-12801.373301341788
1777478582148453,382453.532966143,-12321.01090944539
1777478582158461,410589.3275597127,-11740.367187113668
1777478582168460,316807.2044594249,-10974.760163197656
1777478582178462,318483.56553706137,-10075.692819363521
1777478582188461,277086.52971659304,-9077.415740239952
1777478582198459,268928.16768226266,-8056.382643633631
1777478582208462,259400.26450129642,-7121.041662034363
1777478582218462,199401.96348397655,-6316.199083338311
1777478582228462,191929.3999621526,-5532.048631028293
1777478582238462,157813.58841621084,-4524.858271290859
1777478582248462,97798.02234358218,-3310.886787206471
1777478582258462,89145.20007686765,-2381.3223167387073
1777478582268461,63062.50049437997,-1442.258203057201
1777478582278462,39114.34204219112,-571.6560172215749
1777478582288460,8953.069606612518,386.37045414850564
1777478582298460,-12071.668950338022,1081.842270512466
1777478582308462,-30360.31000308277,1798.62245018498
1777478582318460,-48211.878961310984,2361.4879452621667
1777478582328455,-55244.931012841094,2942.2521028673946
1777478582338461,-72133.3574816056,3270.532471760283
1777478582348449,-84051.69371255446,3565.324278756812
1777478582358457,-99870.30864339498,3599.970811386693
1777478582368456,-105965.34869491991,3453.2973343386816
1777478582378453,-74097.8064079561,3860.0680046367966
1777478582388457,-62040.556977279164,3457.4114705849647
1777478582398462,-50895.05209904709,2823.4653581317725
1777478582408461,-43528.12924605629,2293.567220158896
1777478582418461,-32055.17649859092,1737.2353755650201
1777478582428462,-17884.10790017596,1099.5286917915257
1777478582438461,791.0629935200562,452.25859573268787
1777478582448462,15721.09145363973,-194.32343830578824
1777478582458455,25924.56300046955,-642.4939623380642
1777478582468460,41549.76128947348,-1045.7099897514993
1777478582478444,53674.275705012835,-1346.5939262481106
1777478582488460,65578.55866309052,-1672.1196059448876
1777478582498461,76278.104706049,-1898.4906084148638
1777478582508462,96060.37829236886,-2142.792223570372
1777478582518460,91076.50011392498,-2383.050429745354
1777478582528459,96285.48994454561,-2679.80252852011
1777478582538459,107314.40448518322,-2956.9254750344408
1777478582548462,119947.67539830328,-3304.9836081114017
1777478582558461,128840.86292682517,-3728.407608916833
1777478582568461,139642.95501788793,-4319.974242873228
1777478582578462,157697.93540735435,-5049.159307685087
1777478582588462,162340.93462982596,-6005.637927966752
1777478582598460,200013.5773024974,-6927.915989066479
1777478582608460,212287.2165227582,-7681.287586704979
1777478582618460,237559.49778868916,-8314.374055606324
1777478582628447,271325.3837838836,-8799.11652600805
1777478582638448,289320.0376684287,-9221.867689355657
1777478582648462,301658.4821192032,-9641.332341393714
1777478582658462,312979.6381591515,-10067.084974679517
1777478582668462,360038.6984035873,-10460.784934893127
1777478582678462,359536.28977324365,-10875.0569689964
1777478582688462,307241.1855019128,-11328.082879722018
1777478582698459,386541.45045012026,-11680.4668834343
1777478582708460,414029.74951466493,-12026.404798741245
1777478582718461,379613.0669101082,-12400.71712649323
1777478582728455,337865.6686405636,-12804.727757322062
1777478582738460,361002.5471222219,-13109.203676271683
1777478582748459,408964.0077598233,-13449.876609012716
1777478582758456,435178.2480032361,-13777.878833196408
1777478582768459,421515.65647909656,-14077.942628033554
1777478582778462,345884.91676851764,-14552.07197884504
1777478582788458,378642.9895088486,-14899.625873518118
1777478582798461,465832.4934947378,-15123.627969063922
1777478582808461,431486.7492985079,-15436.295486770472
1777478582818445,451979.94822014245,-15568.864264278202
1777478582828442,467846.86140710575,-15727.220822820547
1777478582838459,319734.3688023176,-15797.907436781572
1777478582848459,440306.1994120453,-15557.429045760815
1777478582858459,485880.57582321024,-15370.862827464034
1777478582868462,534453.0494419615,-15200.124798149604
1777478582878454,472405.9638308735,-15047.987578831722
1777478582888460,462128.707446383,-14862.836241763813
1777478582898458,433748.6583315763,-14701.853765865528
1777478582908454,418019.71074501786,-14343.407911053908
1777478582918460,434287.9832691534,-13947.299790344237
1777478582928459,430499.3354630559,-13590.967619156441
1777478582938462,446632.61239448795,-13149.849568530699
1777478582948461,451339.6640063739,-12811.986442077778
1777478582958460,399414.17885654455,-12412.78968345316
1777478582968461,388754.3166131387,-11827.881002137992
1777478582978462,351519.9796580162,-11094.200370484266
1777478582988462,287860.77431576943,-10135.147319479473
1777478582998461,293469.17907521984,-8991.042898466594
1777478583008462,244508.8120449967,-7917.7274732406795
1777478583018461,209357.84080011502,-6841.773332036593
1777478583028462,182252.51291192733,-5837.53381815849
1777478583038462,165319.76249616407,-4859.892860168973
1777478583048462,129997.19184150176,-3873.5346940281397
1777478583058461,94385.89468848304,-2857.086010452264
1777478583068459,84641.57391336013,-2058.11341064456
1777478583078458,64519.4221116551,-1371.800102533747
1777478583088462,40640.10977524565,-678.6453802479438
1777478583098462,15048.844256813218,260.69616985259626
1777478583108461,-8842.265307947617,1002.9496393742378
1777478583118461,-29761.34105389696,1711.6521935777162
1777478583128459,-43526.66691179269,2316.6067466264303
1777478583138457,-63085.05773845934,2832.5809070136042
1777478583148458,-74458.40082045778,3206.3200897080337
1777478583158459,-85665.3444752637,3472.2525197181385
1777478583168446,-98601.60421047636,3530.8188902798447
1777478583178448,-71316.47330208641,3644.830030564979
1777478583188462,-57248.822106103595,3771.9953708000116
1777478583198451,-62612.38474099793,3472.100875309041
1777478583208454,-60082.95800282,3156.4689443573634
1777478583218462,-52507.7742061102,2676.3264823927343
1777478583228459,-34560.2793696536,2038.8005545131932
1777478583238461,-25428.48858201444,1269.755885459869
1777478583248462,-11257.760425074111,710.9744260364773
1777478583258453,80.812833470278,317.9442375681867
1777478583268457,10501.93880311945,0.5929889007973459
1777478583278462,15848.790959011085,-211.3058225093679
1777478583288452,25808.200161124918,-459.2120574888684
1777478583298458,33033.95802200634,-698.0795523457487
1777478583308462,40002.59135883342,-926.5905403358504
1777478583318460,49027.466990665554,-1238.763589625879
1777478583328460,66979.09372157794,-1569.8220661110245
1777478583338462,70005.66605811147,-1915.8463321406155
1777478583348456,76125.84912799149,-2353.8283393510924
1777478583358458,102714.40042843338,-2870.173579549789
1777478583368462,110548.72250448693,-3285.3754983798385
1777478583378462,131903.23597203396,-3789.84982168341
1777478583388461,147304.39516361992,-4556.448067438895
